id,total_inflow,total_outflow,net_flow,inflow_2006,outflow_2006,net_flow_2006,inflow_2007,outflow_2007,net_flow_2007,inflow_2008,outflow_2008,net_flow_2008,inflow_2009,outflow_2009,net_flow_2009,inflow_2010,outflow_2010,net_flow_2010,inflow_2011,outflow_2011,net_flow_2011,inflow_2012,outflow_2012,net_flow_2012,inflow_2013,outflow_2013,net_flow_2013,inflow_2014,outflow_2014,net_flow_2014,inflow_2015,outflow_2015,net_flow_2015
49043,14502.11,,,0,0,0,0,0,0,0,0,0,0,0,0,14502.11,0,14502.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,2891,,,0,0,0,2891,0,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50005,5517,,,0,0,0,5517,0,5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50011,1936,,,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50015,36715.32,,,0,0,0,20948,0,20948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15767.32,0,15767.32,0,0,0,0,0,0
50019,22220.12,,,0,0,0,0,0,0,22220.12,0,22220.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50021,2968127.71,,,0,0,0,384090,0,384090,91133.94,0,91133.94,-150,0,-150,0,0,0,0,0,0,2032912.01,0,2032912.01,336169.49,0,336169.49,102353.77,0,102353.77,21618.5,0,21618.5
50027,19940,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19940,0,19940,0,0,0,0,0,0,0,0,0
51007,75240.95,,,0,0,0,4600,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,48060.95,0,48060.95,0,0,0,22580,0,22580,0,0,0
51009,10229.75,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10229.75,0,10229.75,0,0,0,0,0,0
51011,804461.71,,,0,0,0,0,0,0,84560,0,84560,300946.71,0,300946.71,87440,0,87440,151260,0,151260,150880,0,150880,4640,0,4640,24735,0,24735,0,0,0
51015,4250,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,0,4250,0,0,0,0,0,0,0,0,0,0,0,0
51017,18401053.56,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8096983.6,0,8096983.6,8229113.96,0,8229113.96,2074956,0,2074956
51019,30,,,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51025,7500,,,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51031,100840.74,,,0,0,0,12682.44,0,12682.44,0,0,0,0,0,0,62086.86,0,62086.86,26071.44,0,26071.44,0,0,0,0,0,0,0,0,0,0,0,0
51045,-2185,,,-2185,0,-2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51047,12846.17,,,0,0,0,11142,0,11142,3158,0,3158,0,0,0,0,0,0,0,0,0,-1453.83,0,-1453.83,0,0,0,0,0,0,0,0,0
51049,4650,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650,0,4650,0,0,0,0,0,0
51053,8250,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8250,0,8250,0,0,0,0,0,0,0,0,0,0,0,0
51061,1779139.6,,,203947,0,203947,598254.67,0,598254.67,306998.14,0,306998.14,238914.38,0,238914.38,244352.29,0,244352.29,231943,0,231943,-104714.2,0,-104714.2,2170,0,2170,23904,0,23904,33370.32,0,33370.32
51067,52208.6,,,0,0,0,5850,0,5850,0,0,0,15693.1,0,15693.1,5095,0,5095,0,0,0,0,0,0,25570.5,0,25570.5,0,0,0,0,0,0
51079,37040,,,0,0,0,0,0,0,0,0,0,37040,0,37040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51097,772083,,,0,0,0,393690,0,393690,312093,0,312093,23725,0,23725,57525,0,57525,0,0,0,-14950,0,-14950,0,0,0,0,0,0,0,0,0
51101,13200,,,0,0,0,0,0,0,0,0,0,13200,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51105,92234,,,0,0,0,0,0,0,0,0,0,0,0,0,92234,0,92234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51111,5991196.63,,,0,0,0,0,0,0,0,0,0,0,0,0,29915,0,29915,1403126.27,0,1403126.27,2523620.59,0,2523620.59,2025090.77,0,2025090.77,9444,0,9444,0,0,0
51113,109565.39,,,0,0,0,0,0,0,0,0,0,4485,0,4485,25000,0,25000,0,0,0,-5603,0,-5603,36666.9,0,36666.9,49016.49,0,49016.49,0,0,0
51125,137154.4,,,0,0,0,52680,0,52680,3000,0,3000,3146,0,3146,6720,0,6720,38462.39,0,38462.39,6123,0,6123,15624.33,0,15624.33,11398.68,0,11398.68,0,0,0
51127,1293396.59,,,51130,0,51130,66560,0,66560,55999.64,0,55999.64,87444.38,0,87444.38,888200.13,0,888200.13,0,0,0,0,0,0,39858.1,0,39858.1,42947.91,0,42947.91,61256.43,0,61256.43
51139,381389.51,,,0,0,0,0,0,0,0,0,0,0,0,0,7843.36,0,7843.36,70347.15,0,70347.15,122577.45,0,122577.45,38056,0,38056,140240.72,0,140240.72,2324.83,0,2324.83
51155,86900,,,0,0,0,0,0,0,86900,0,86900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51165,120866,,,0,0,0,1518,0,1518,0,0,0,0,0,0,4400,0,4400,21528,0,21528,20859,0,20859,72561,0,72561,0,0,0,0,0,0
51173,22784,,,0,0,0,22784,0,22784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51177,1131209.19,,,0,0,0,30603,0,30603,0,0,0,0,0,0,403590.31,0,403590.31,224635,0,224635,308005.4,0,308005.4,159325.48,0,159325.48,5050,0,5050,0,0,0
51181,2713434,,,394832,0,394832,1256654,0,1256654,545577.58,0,545577.58,152926.46,0,152926.46,9650,0,9650,18400,0,18400,183864.97,0,183864.97,16145,0,16145,91498.99,0,91498.99,43885,0,43885
51187,646000.75,,,0,0,0,7676,0,7676,0,0,0,0,0,0,341399.25,0,341399.25,260662.5,0,260662.5,3863,0,3863,32400,0,32400,0,0,0,0,0,0
51193,76628.4,,,0,0,0,0,0,0,76628.4,0,76628.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51195,10000,,,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51197,13200,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,6600,6600,0,6600,0,0,0,0,0,0
51515,6525,,,0,0,0,0,0,0,6525,0,6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51530,242424.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61435.15,0,61435.15,116484,0,116484,0,0,0,64505.65,0,64505.65,0,0,0
51678,348405.65,,,0,0,0,0,0,0,256301,0,256301,0,0,0,0,0,0,14180,0,14180,77924.65,0,77924.65,0,0,0,0,0,0,0,0,0
51685,1381915.08,,,0,0,0,0,0,0,0,0,0,556123.6,0,556123.6,374143.2,0,374143.2,354986.63,0,354986.63,92193.83,0,92193.83,-21687.93,0,-21687.93,26155.75,0,26155.75,0,0,0
51690,57414.32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45367.08,0,45367.08,12047.24,0,12047.24,0,0,0,0,0,0
53005,159899,,,0,0,0,25432,0,25432,0,0,0,0,0,0,660,0,660,0,0,0,133807,0,133807,0,0,0,0,0,0,0,0,0
53015,4736.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736.5,0,4736.5,0,0,0,0,0,0
53039,19302,,,0,0,0,0,0,0,19302,0,19302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53041,15224.46,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15224.46,0,15224.46,0,0,0,0,0,0
53055,7602,,,0,0,0,7602,0,7602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53075,27838,,,0,0,0,2664,0,2664,0,0,0,3295,0,3295,0,0,0,21879,0,21879,0,0,0,0,0,0,0,0,0,0,0,0
54001,24180,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24180,0,24180,0,0,0
54003,35952,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35952,0,35952,0,0,0
54011,184288,,,11200,0,11200,92585,0,92585,0,0,0,0,0,0,20495,0,20495,0,0,0,60008,0,60008,0,0,0,0,0,0,0,0,0
54021,159834.97,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,100000,0,0,0,59834.97,0,59834.97,0,0,0,0,0,0
54061,181213.75,,,2700,0,2700,68491,0,68491,100300,0,100300,0,0,0,9722.75,0,9722.75,6990.08,0,6990.08,0,0,0,-6990.08,0,-6990.08,0,0,0,0,0,0
54081,4059,,,0,0,0,0,0,0,4059,0,4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54091,8600,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8600,0,8600
55029,86588.81,,,0,0,0,0,0,0,0,0,0,0,0,0,4765,0,4765,29050.85,0,29050.85,39963.56,0,39963.56,12809.4,0,12809.4,0,0,0,0,0,0
55035,17479,,,0,0,0,0,0,0,0,0,0,0,0,0,17479,0,17479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55039,124093.82,,,0,0,0,9391,0,9391,87026.94,0,87026.94,0,0,0,9454.88,0,9454.88,0,0,0,9593,0,9593,8628,0,8628,0,0,0,0,0,0
55049,6989,,,0,0,0,6989,0,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55055,652898.09,,,19978,0,19978,14256,0,14256,41946.4,0,41946.4,17327.06,0,17327.06,0,0,0,127576.8,0,127576.8,397613.83,0,397613.83,34200,0,34200,0,0,0,0,0,0
55059,509714.15,,,6682,0,6682,68568,0,68568,140057.25,0,140057.25,0,0,0,0,0,0,95880.98,0,95880.98,177863.08,0,177863.08,20662.84,0,20662.84,0,0,0,0,0,0
55063,43637576.41,,,0,0,0,378824,0,378824,2450094,0,2450094,4132108.19,0,4132108.19,5538524.86,0,5538524.86,11675443.04,0,11675443.04,9556494.66,0,9556494.66,9906087.66,0,9906087.66,0,0,0,0,0,0
55071,21510,,,0,0,0,0,0,0,21510,0,21510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55089,-0.66,,,0,0,0,-0.66,0,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55095,7520,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7520,0,7520,0,0,0,0,0,0
55101,9427436.54,,,0,0,0,0,0,0,21755.28,0,21755.28,41964,0,41964,66109,0,66109,179632,0,179632,9039009.81,0,9039009.81,78966.45,0,78966.45,0,0,0,0,0,0
55109,75354,,,0,0,0,75354,0,75354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55125,6345,,,0,0,0,6345,0,6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55127,56330,,,0,0,0,0,0,0,0,0,0,0,0,0,56330,0,56330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55131,2026290.05,,,0,0,0,0,0,0,7500,0,7500,257263.62,0,257263.62,267923,0,267923,1097857.13,0,1097857.13,217215,0,217215,178531.3,0,178531.3,0,0,0,0,0,0
55135,30054.36,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11124,0,11124,7539.6,0,7539.6,11390.76,0,11390.76,0,0,0,0,0,0
55139,85116.53,,,0,0,0,68356,0,68356,0,0,0,8656,0,8656,0,0,0,0,0,0,8104.53,0,8104.53,0,0,0,0,0,0,0,0,0
56033,6958.32,,,0,0,0,0,0,0,3784,0,3784,0,0,0,0,0,0,0,0,0,3174.32,0,3174.32,0,0,0,0,0,0,0,0,0
56039,140188.85,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140188.85,0,140188.85,0,0,0,0,0,0,0,0,0
1007,,13025.66,,0,0,0,0,0,0,0,0,0,0,0,0,0,2191.2,-2191.2,0,10834.47,-10834.47,0,-0.01,0.01,0,0,0,0,0,0,0,0,0
1017,,5271.69,,0,0,0,0,0,0,0,0,0,0,4956.06,-4956.06,0,315.63,-315.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,,5053.99,,0,0,0,0,0,0,0,0,0,0,5053.99,-5053.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,,1890334.88,,0,0,0,0,0,0,0,0,0,0,1334388,-1334388,0,583694.45,-583694.45,0,0,0,0,-27747.57,27747.57,0,0,0,0,0,0,0,0,0
1081,,34926.2,,0,0,0,0,0,0,0,23699.04,-23699.04,0,11227.16,-11227.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,,6779.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6779.25,-6779.25,0,0,0,0,0,0,0,0,0,0,0,0
1109,,8526,,0,8526,-8526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,,-9627203.24,,0,0,0,0,0,0,0,0,0,0,0,0,0,-13463.24,13463.24,0,-9613740,9613740,0,0,0,0,0,0,0,0,0,0,0,0
2130,,-750.48,,0,1280,-1280,0,0,0,0,0,0,0,-2030.48,2030.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,,211413.36,,0,0,0,0,95345,-95345,0,0,0,0,70803.62,-70803.62,0,39265.94,-39265.94,0,5998.8,-5998.8,0,0,0,0,0,0,0,0,0,0,0,0
4021,,95206,,0,0,0,0,95206,-95206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,,6868897.94,,0,0,0,0,59617,-59617,0,0,0,0,5880618.44,-5880618.44,0,151063.3,-151063.3,0,478044.84,-478044.84,0,233463.62,-233463.62,0,66090.74,-66090.74,0,0,0,0,0,0
5047,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,,171597.24,,0,3913,-3913,0,0,0,0,0,0,0,0,0,0,-1431,1431,0,79268.28,-79268.28,0,59396.96,-59396.96,0,30450,-30450,0,0,0,0,0,0
5125,,3780,,0,0,0,0,3780,-3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,,1399355,,0,0,0,0,1271642.6,-1271642.6,0,43974.95,-43974.95,0,22923.83,-22923.83,0,33507.82,-33507.82,0,27254,-27254,0,0,0,0,51.8,-51.8,0,0,0,0,0,0
6031,,7776205.25,,0,0,0,0,1026287.44,-1026287.44,0,66707.05,-66707.05,0,2701472.98,-2701472.98,0,2246319.9,-2246319.9,0,1633179.36,-1633179.36,0,121860.06,-121860.06,0,-19621.54,19621.54,0,0,0,0,0,0
6035,,154874.11,,0,0,0,0,0,0,0,0,0,0,228000,-228000,0,0,0,0,-73125.89,73125.89,0,0,0,0,0,0,0,0,0,0,0,0
6039,,10644.56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644.56,-10644.56,0,0,0,0,0,0
6051,,82486.8,,0,0,0,0,0,0,0,0,0,0,19961.6,-19961.6,0,8194.4,-8194.4,0,54330.8,-54330.8,0,0,0,0,0,0,0,0,0,0,0,0
6077,,11084701.61,,0,0,0,0,0,0,0,0,0,0,4060557.44,-4060557.44,0,7522801.8,-7522801.8,0,1626776.01,-1626776.01,0,-2124286.54,2124286.54,0,-1147.1,1147.1,0,0,0,0,0,0
6089,,21875,,0,0,0,0,0,0,0,0,0,0,21875,-21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6115,,47866807.63,,0,0,0,0,0,0,0,0,0,0,7119783.71,-7119783.71,0,8514914.65,-8514914.65,0,9116788.98,-9116788.98,0,8036062.18,-8036062.18,0,15079258.11,-15079258.11,0,0,0,0,0,0
8037,,20026.43,,0,0,0,0,0,0,0,0,0,0,8345,-8345,0,0,0,0,0,0,0,0,0,0,11681.43,-11681.43,0,0,0,0,0,0
8085,,15207.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,15207.45,-15207.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12003,,21021.13,,0,0,0,0,24234.81,-24234.81,0,0,0,0,0,0,0,-3213.68,3213.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12023,,107073.71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105037.36,-105037.36,0,2036.35,-2036.35,0,0,0,0,0,0
12077,,-3091.52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3091.52,3091.52,0,0,0,0,0,0,0,0,0,0,0,0
13049,,10240.57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10240.57,-10240.57,0,0,0,0,0,0
13147,,5270,,0,1453,-1453,0,4237,-4237,0,0,0,0,0,0,0,0,0,0,-420,420,0,0,0,0,0,0,0,0,0,0,0,0
13191,,425173.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425173.9,-425173.9,0,0,0
13235,,-5801.55,,0,0,0,0,0,0,0,0,0,0,-5801.55,5801.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15001,,45631.71,,0,0,0,0,0,0,0,0,0,0,73435.36,-73435.36,0,-27803.65,27803.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15009,,2728607,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143263,-1143263,0,1585344,-1585344,0,0,0,0,0,0
16035,,38981.49,,0,0,0,0,0,0,0,0,0,0,10670,-10670,0,657.29,-657.29,0,0,0,0,0,0,0,27654.2,-27654.2,0,0,0,0,0,0
16039,,8452799.45,,0,0,0,0,50265,-50265,0,0,0,0,1764972.52,-1764972.52,0,2157546.86,-2157546.86,0,1632201.67,-1632201.67,0,1054950,-1054950,0,1792863.4,-1792863.4,0,0,0,0,0,0
17003,,690000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690000,-690000,0,0,0,0,0,0
17065,,76565,,0,0,0,0,0,0,0,0,0,0,0,0,0,76565,-76565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,,3971.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3971.8,-3971.8,0,0,0,0,0,0,0,0,0
17119,,2282069.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282069.07,-2282069.07,0,0,0,0,0,0,0,0,0,0,0,0
17127,,7283.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7283.7,-7283.7,0,0,0,0,0,0,0,0,0
17141,,14117,,0,0,0,0,14117,-14117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18029,,199354.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199354.75,-199354.75,0,0,0,0,0,0
18077,,254230.73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254230.73,-254230.73,0,0,0,0,0,0
18079,,7809476.49,,0,0,0,0,0,0,0,0,0,0,549000.01,-549000.01,0,7055929,-7055929,0,180662,-180662,0,23885.48,-23885.48,0,0,0,0,0,0,0,0,0
18095,,45141,,0,0,0,0,45141,-45141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18101,,17942624.57,,0,1947196,-1947196,0,2641140,-2641140,0,356519.01,-356519.01,0,10615140.77,-10615140.77,0,828262.93,-828262.93,0,229434.42,-229434.42,0,570465.4,-570465.4,0,754466.04,-754466.04,0,0,0,0,0,0
18103,,5475591,,0,0,0,0,5967,-5967,0,0,0,0,5381390,-5381390,0,88234,-88234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,,3401,,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,-3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19145,,257040,,0,0,0,0,0,0,0,0,0,0,257040,-257040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19181,,32805,,0,0,0,0,32805,-32805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21093,,18588173.88,,0,2636808,-2636808,0,70590,-70590,0,0,0,0,2220645.53,-2220645.53,0,691491.46,-691491.46,0,2020865.26,-2020865.26,0,6916156.17,-6916156.17,0,4031617.46,-4031617.46,0,0,0,0,0,0
21105,,36872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36872,-36872,0,0,0,0,0,0,0,0,0
21151,,-12408.56,,0,-27893.76,27893.76,0,0,0,0,0,0,0,0,0,0,0,0,0,14055,-14055,0,0,0,0,1430.2,-1430.2,0,0,0,0,0,0
22029,,8435.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8435.25,-8435.25,0,0,0,0,0,0
22047,,161262.96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161262.96,-161262.96,0,0,0,0,0,0,0,0,0,0,0,0
22065,,5421669,,0,0,0,0,1196410,-1196410,0,0,0,0,0,0,0,0,0,0,1384189,-1384189,0,1407619,-1407619,0,1433451,-1433451,0,0,0,0,0,0
22077,,52357.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,52357.65,-52357.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22115,,3931230.97,,0,264665,-264665,0,725480,-725480,0,0,0,0,1045807.77,-1045807.77,0,1127037.57,-1127037.57,0,170654.87,-170654.87,0,658251.76,-658251.76,0,-60666,60666,0,0,0,0,0,0
22119,,40156.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40156.08,-40156.08,0,0,0,0,0,0,0,0,0,0,0,0
23011,,48768.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504.8,-3504.8,0,0,0,0,0,0,0,45264,-45264,0,0,0
23029,,3781120,,0,0,0,0,63213.8,-63213.8,0,0,0,0,1462576,-1462576,0,1576700.44,-1576700.44,0,0,0,0,410709.77,-410709.77,0,40567.15,-40567.15,0,227352.84,-227352.84,0,0,0
24039,,4982601,,0,0,0,0,0,0,0,0,0,0,4759048,-4759048,0,36000,-36000,0,187553,-187553,0,0,0,0,0,0,0,0,0,0,0,0
25007,,982512.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982512.55,-982512.55,0,0,0,0,0,0
25015,,18950,,0,0,0,0,0,0,0,0,0,0,0,0,0,18950,-18950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26033,,94474.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,94474.02,-94474.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26039,,297949.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258199.72,-258199.72,0,0.03,-0.03,0,39749.5,-39749.5,0,0,0,0,0,0
26127,,462413.88,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462413.88,-462413.88,0,0,0,0,0,0
26147,,10679.19,,0,0,0,0,0,0,0,0,0,0,0,0,0,4755,-4755,0,5924.19,-5924.19,0,0,0,0,0,0,0,0,0,0,0,0
27009,,44690,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44690,-44690,0,0,0,0,0,0
27013,,5825,,0,0,0,0,5825,-5825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27097,,919477.23,,0,0,0,0,41345,-41345,0,-4700,4700,0,144796.04,-144796.04,0,323147.57,-323147.57,0,315748.46,-315748.46,0,116521.22,-116521.22,0,-17381.06,17381.06,0,0,0,0,0,0
27137,,33853.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33853.5,-33853.5,0,0,0,0,0,0
27141,,6500,,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,-6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28043,,20007.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15349.3,-15349.3,0,4658.6,-4658.6,0,0,0,0,0,0
28045,,6483883.97,,0,318076.05,-318076.05,0,986846.95,-986846.95,0,592692.29,-592692.29,0,3998645.77,-3998645.77,0,142989.97,-142989.97,0,17509.07,-17509.07,0,93988.7,-93988.7,0,333135.17,-333135.17,0,0,0,0,0,0
28075,,3349444.74,,0,73110,-73110,0,715019.63,-715019.63,0,0,0,0,367022.31,-367022.31,0,66611.79,-66611.79,0,184204.68,-184204.68,0,1413624.86,-1413624.86,0,529851.47,-529851.47,0,0,0,0,0,0
28149,,9797589.92,,0,0,0,0,5,-5,0,0,0,0,115201.29,-115201.29,0,198667.43,-198667.43,0,682988.16,-682988.16,0,5637731.38,-5637731.38,0,3162996.66,-3162996.66,0,0,0,0,0,0
29051,,4069,,0,0,0,0,0,0,0,0,0,0,0,0,0,4069,-4069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29101,,7412989.13,,0,0,0,0,0,0,0,0,0,0,1502494.04,-1502494.04,0,738807.63,-738807.63,0,1262705.78,-1262705.78,0,1982030.3,-1982030.3,0,1926951.38,-1926951.38,0,0,0,0,0,0
29159,,44703.62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44703.62,-44703.62,0,0,0,0,0,0,0,0,0
29169,,17790298.88,,0,1957556,-1957556,0,1547158,-1547158,0,151899.25,-151899.25,0,5676761,-5676761,0,1483167.31,-1483167.31,0,4855796.59,-4855796.59,0,1752718.38,-1752718.38,0,365242.35,-365242.35,0,0,0,0,0,0
29175,,89139,,0,0,0,0,89139,-89139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30049,,48039.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,24704,-24704,0,0,0,0,9103.32,-9103.32,0,14231.9,-14231.9,0,0,0,0,0,0
30091,,5000,,0,0,0,0,0,0,0,5000,-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30105,,7450,,0,0,0,0,4250,-4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,-3200,0,0,0,0,0,0
31019,,1868.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868.8,-1868.8,0,0,0,0,0,0
